timestamp,temperature_c,relative_humidity_pct,sea_level_pressure_hpa,station_level_pressure_hpa,latitude,longitude,elevation_m,station_id,station_name,pressure_hpa,pressure_type
2023-04-11 00:00:00,16.0,78.0,1008.9,938.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1008.9,sea_level_pressure
2023-04-11 03:00:00,22.4,57.0,1012.6,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1012.6,sea_level_pressure
2023-04-11 03:00:00,29.2,29.0,1012.1,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1012.1,sea_level_pressure
2023-04-11 03:00:00,21.8,55.0,1011.6,942.4,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1011.6,sea_level_pressure
2023-04-11 06:00:00,33.5,29.0,1012.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1012.4,sea_level_pressure
2023-04-11 06:00:00,37.0,15.0,1012.1,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1012.1,sea_level_pressure
2023-04-11 06:00:00,29.6,34.0,1009.3,942.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1009.3,sea_level_pressure
2023-04-11 09:00:00,36.4,23.0,1009.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.8,sea_level_pressure
2023-04-11 09:00:00,37.7,17.0,1009.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1009.3,sea_level_pressure
2023-04-11 09:00:00,32.0,31.0,1006.6,939.9,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1006.6,sea_level_pressure
2023-04-11 12:00:00,35.2,26.0,1008.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.4,sea_level_pressure
2023-04-11 12:00:00,36.8,25.0,1007.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.6,sea_level_pressure
2023-04-11 12:00:00,32.0,31.0,1006.0,939.4,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1006.0,sea_level_pressure
2023-04-11 15:00:00,28.6,43.0,1009.7,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.7,sea_level_pressure
2023-04-11 15:00:00,31.5,30.0,1010.0,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.0,sea_level_pressure
2023-04-11 15:00:00,24.4,55.0,1007.2,939.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.2,sea_level_pressure
2023-04-11 18:00:00,,,,,,,,INI0000VIDD,SAFDARJUNG,,sea_level_pressure
2023-04-11 18:00:00,29.0,36.0,1011.7,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1011.7,sea_level_pressure
2023-04-11 18:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-11 21:00:00,25.4,48.0,1010.6,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1010.6,sea_level_pressure
2023-04-11 21:00:00,24.2,40.0,1010.1,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.1,sea_level_pressure
2023-04-11 21:00:00,18.4,71.0,1009.9,940.1,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1009.9,sea_level_pressure
2023-04-12 00:00:00,23.2,86.0,1010.3,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1010.3,sea_level_pressure
2023-04-12 00:00:00,22.8,53.0,1010.0,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.0,sea_level_pressure
2023-04-12 00:00:00,17.0,75.0,1010.1,939.8,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1010.1,sea_level_pressure
2023-04-12 03:00:00,27.0,45.0,1011.5,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1011.5,sea_level_pressure
2023-04-12 03:00:00,29.2,35.0,1011.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1011.6,sea_level_pressure
2023-04-12 03:00:00,22.2,58.0,1010.4,941.4,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1010.4,sea_level_pressure
2023-04-12 06:00:00,34.0,32.0,1011.9,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1011.9,sea_level_pressure
2023-04-12 06:00:00,34.7,26.0,1011.5,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1011.5,sea_level_pressure
2023-04-12 06:00:00,31.0,39.0,1008.6,941.5,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1008.6,sea_level_pressure
2023-04-12 09:00:00,34.4,25.0,1009.2,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.2,sea_level_pressure
2023-04-12 09:00:00,37.0,24.0,1008.7,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.7,sea_level_pressure
2023-04-12 09:00:00,34.0,33.0,1005.5,939.4,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1005.5,sea_level_pressure
2023-04-12 12:00:00,34.5,30.0,1007.7,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1007.7,sea_level_pressure
2023-04-12 12:00:00,37.2,22.0,1006.9,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.9,sea_level_pressure
2023-04-12 12:00:00,31.6,37.0,1004.6,938.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1004.6,sea_level_pressure
2023-04-12 15:00:00,28.0,47.0,1009.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.4,sea_level_pressure
2023-04-12 15:00:00,32.2,23.0,1008.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.6,sea_level_pressure
2023-04-12 15:00:00,24.0,52.0,1008.0,939.5,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1008.0,sea_level_pressure
2023-04-12 18:00:00,25.0,54.0,1009.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.8,sea_level_pressure
2023-04-12 18:00:00,28.5,35.0,1010.1,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.1,sea_level_pressure
2023-04-12 18:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-12 21:00:00,23.0,74.0,1009.6,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.6,sea_level_pressure
2023-04-12 21:00:00,25.2,45.0,1008.1,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.1,sea_level_pressure
2023-04-12 21:00:00,19.6,68.0,1007.6,938.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.6,sea_level_pressure
2023-04-13 00:00:00,20.5,74.0,1009.1,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.1,sea_level_pressure
2023-04-13 00:00:00,22.5,58.0,1009.4,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1009.4,sea_level_pressure
2023-04-13 00:00:00,18.2,70.0,1007.8,938.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.8,sea_level_pressure
2023-04-13 03:00:00,24.4,60.0,1010.7,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1010.7,sea_level_pressure
2023-04-13 03:00:00,28.5,38.0,1010.9,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.9,sea_level_pressure
2023-04-13 03:00:00,23.0,60.0,1009.0,940.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1009.0,sea_level_pressure
2023-04-13 06:00:00,34.2,28.0,1009.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.4,sea_level_pressure
2023-04-13 06:00:00,34.7,26.0,1010.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.3,sea_level_pressure
2023-04-13 06:00:00,31.5,38.0,1007.0,940.3,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.0,sea_level_pressure
2023-04-13 09:00:00,37.2,20.0,1006.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.4,sea_level_pressure
2023-04-13 09:00:00,38.5,19.0,1007.2,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.2,sea_level_pressure
2023-04-13 09:00:00,34.0,37.0,1009.0,937.9,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1009.0,sea_level_pressure
2023-04-13 12:00:00,36.7,20.0,1005.1,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.1,sea_level_pressure
2023-04-13 12:00:00,37.7,15.0,1005.9,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1005.9,sea_level_pressure
2023-04-13 12:00:00,33.0,43.0,1003.0,936.8,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1003.0,sea_level_pressure
2023-04-13 15:00:00,28.2,52.0,1007.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1007.4,sea_level_pressure
2023-04-13 15:00:00,28.7,40.0,1008.0,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.0,sea_level_pressure
2023-04-13 15:00:00,25.4,56.0,1006.2,938.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1006.2,sea_level_pressure
2023-04-13 18:00:00,24.6,61.0,1008.2,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.2,sea_level_pressure
2023-04-13 18:00:00,26.2,49.0,1008.8,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.8,sea_level_pressure
2023-04-13 18:00:00,21.6,65.0,1007.9,938.9,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.9,sea_level_pressure
2023-04-13 21:00:00,22.7,70.0,1007.7,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1007.7,sea_level_pressure
2023-04-13 21:00:00,24.7,50.0,1007.8,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.8,sea_level_pressure
2023-04-13 21:00:00,20.0,70.0,1007.5,938.1,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.5,sea_level_pressure
2023-04-14 00:00:00,21.6,67.0,1008.5,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.5,sea_level_pressure
2023-04-14 00:00:00,26.6,39.0,1008.0,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.0,sea_level_pressure
2023-04-14 00:00:00,19.0,73.0,1007.8,938.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.8,sea_level_pressure
2023-04-14 03:00:00,26.8,46.0,1009.7,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.7,sea_level_pressure
2023-04-14 03:00:00,29.2,34.0,1010.0,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.0,sea_level_pressure
2023-04-14 03:00:00,23.8,57.0,1008.6,940.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1008.6,sea_level_pressure
2023-04-14 06:00:00,35.5,22.0,1008.7,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.7,sea_level_pressure
2023-04-14 06:00:00,34.6,26.0,1009.9,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1009.9,sea_level_pressure
2023-04-14 06:00:00,31.7,46.0,1006.6,939.9,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1006.6,sea_level_pressure
2023-04-14 09:00:00,38.4,16.0,1006.2,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.2,sea_level_pressure
2023-04-14 09:00:00,39.5,19.0,1006.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.3,sea_level_pressure
2023-04-14 09:00:00,35.4,33.0,1003.5,937.6,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1003.5,sea_level_pressure
2023-04-14 12:00:00,37.0,23.0,1004.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1004.8,sea_level_pressure
2023-04-14 12:00:00,39.0,20.0,1004.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1004.3,sea_level_pressure
2023-04-14 12:00:00,34.0,31.0,1002.7,936.7,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1002.7,sea_level_pressure
2023-04-14 15:00:00,29.0,51.0,1006.5,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.5,sea_level_pressure
2023-04-14 15:00:00,31.2,39.0,1006.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.6,sea_level_pressure
2023-04-14 15:00:00,26.0,51.0,1006.1,938.1,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1006.1,sea_level_pressure
2023-04-14 18:00:00,25.0,57.0,1007.3,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1007.3,sea_level_pressure
2023-04-14 18:00:00,31.7,28.0,1007.9,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.9,sea_level_pressure
2023-04-14 18:00:00,22.6,63.0,1007.2,938.5,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.2,sea_level_pressure
2023-04-14 21:00:00,23.6,61.0,1006.0,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.0,sea_level_pressure
2023-04-14 21:00:00,28.7,36.0,1007.4,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.4,sea_level_pressure
2023-04-14 21:00:00,21.0,66.0,1005.0,936.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1005.0,sea_level_pressure
2023-04-15 00:00:00,21.6,67.0,1007.3,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1007.3,sea_level_pressure
2023-04-15 00:00:00,26.5,41.0,1007.9,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.9,sea_level_pressure
2023-04-15 00:00:00,20.0,70.0,1006.0,937.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1006.0,sea_level_pressure
2023-04-15 03:00:00,25.6,59.0,1009.3,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1009.3,sea_level_pressure
2023-04-15 03:00:00,29.0,46.0,1009.7,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1009.7,sea_level_pressure
2023-04-15 03:00:00,24.0,56.0,1008.4,939.8,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1008.4,sea_level_pressure
2023-04-15 06:00:00,38.7,21.0,1008.1,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.1,sea_level_pressure
2023-04-15 06:00:00,35.7,35.0,1009.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1009.3,sea_level_pressure
2023-04-15 06:00:00,33.2,36.0,1005.9,939.8,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1005.9,sea_level_pressure
2023-04-15 09:00:00,40.2,18.0,1005.9,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.9,sea_level_pressure
2023-04-15 09:00:00,38.7,20.0,1006.1,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.1,sea_level_pressure
2023-04-15 09:00:00,36.6,27.0,1003.7,938.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1003.7,sea_level_pressure
2023-04-15 12:00:00,39.0,21.0,1003.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1003.8,sea_level_pressure
2023-04-15 12:00:00,38.0,19.0,1004.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1004.3,sea_level_pressure
2023-04-15 12:00:00,34.7,31.0,1002.7,936.9,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1002.7,sea_level_pressure
2023-04-15 15:00:00,32.4,36.0,1005.6,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.6,sea_level_pressure
2023-04-15 15:00:00,31.7,30.0,1006.2,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.2,sea_level_pressure
2023-04-15 15:00:00,27.8,38.0,1006.2,938.7,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1006.2,sea_level_pressure
2023-04-15 18:00:00,30.6,40.0,1006.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.8,sea_level_pressure
2023-04-15 18:00:00,31.0,30.0,1007.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.3,sea_level_pressure
2023-04-15 18:00:00,23.0,56.0,1007.9,939.1,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.9,sea_level_pressure
2023-04-15 21:00:00,27.4,50.0,1006.3,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.3,sea_level_pressure
2023-04-15 21:00:00,29.6,31.0,1006.7,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.7,sea_level_pressure
2023-04-15 21:00:00,20.6,66.0,1007.7,938.6,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.7,sea_level_pressure
2023-04-16 00:00:00,25.2,57.0,1005.9,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.9,sea_level_pressure
2023-04-16 00:00:00,25.0,50.0,1006.8,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.8,sea_level_pressure
2023-04-16 00:00:00,18.7,70.0,1007.8,938.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.8,sea_level_pressure
2023-04-16 03:00:00,26.4,56.0,1008.0,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.0,sea_level_pressure
2023-04-16 03:00:00,28.7,42.0,1008.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.6,sea_level_pressure
2023-04-16 03:00:00,23.8,52.0,1008.5,939.9,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1008.5,sea_level_pressure
2023-04-16 06:00:00,36.2,27.0,1007.5,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1007.5,sea_level_pressure
2023-04-16 06:00:00,35.0,35.0,1008.7,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.7,sea_level_pressure
2023-04-16 06:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-16 09:00:00,39.8,21.0,1004.2,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1004.2,sea_level_pressure
2023-04-16 09:00:00,37.2,23.0,1005.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1005.6,sea_level_pressure
2023-04-16 09:00:00,36.2,29.0,1001.8,936.5,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1001.8,sea_level_pressure
2023-04-16 12:00:00,38.6,23.0,1002.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1002.4,sea_level_pressure
2023-04-16 12:00:00,37.6,21.0,1004.0,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1004.0,sea_level_pressure
2023-04-16 12:00:00,34.6,31.0,1000.6,935.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1000.6,sea_level_pressure
2023-04-16 15:00:00,32.6,41.0,1004.6,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1004.6,sea_level_pressure
2023-04-16 15:00:00,33.2,28.0,1006.1,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.1,sea_level_pressure
2023-04-16 15:00:00,26.2,53.0,1003.0,935.5,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1003.0,sea_level_pressure
2023-04-16 18:00:00,29.0,54.0,1005.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.8,sea_level_pressure
2023-04-16 18:00:00,30.6,37.0,1007.2,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.2,sea_level_pressure
2023-04-16 18:00:00,24.5,53.0,1004.0,936.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1004.0,sea_level_pressure
2023-04-16 21:00:00,27.0,61.0,1005.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.4,sea_level_pressure
2023-04-16 21:00:00,28.5,44.0,1006.4,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.4,sea_level_pressure
2023-04-16 21:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-17 00:00:00,23.0,71.0,1005.3,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.3,sea_level_pressure
2023-04-17 00:00:00,27.8,46.0,1006.5,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.5,sea_level_pressure
2023-04-17 00:00:00,19.7,69.0,1003.6,934.5,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1003.6,sea_level_pressure
2023-04-17 03:00:00,28.6,46.0,1006.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.8,sea_level_pressure
2023-04-17 03:00:00,30.0,49.0,1008.5,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.5,sea_level_pressure
2023-04-17 03:00:00,23.8,56.0,1004.3,936.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1004.3,sea_level_pressure
2023-04-17 06:00:00,37.7,24.0,1006.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.8,sea_level_pressure
2023-04-17 06:00:00,35.0,37.0,1008.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.6,sea_level_pressure
2023-04-17 06:00:00,33.6,32.0,1004.8,938.7,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1004.8,sea_level_pressure
2023-04-17 09:00:00,39.8,21.0,1004.5,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1004.5,sea_level_pressure
2023-04-17 09:00:00,38.7,19.0,1005.5,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1005.5,sea_level_pressure
2023-04-17 09:00:00,36.0,25.0,1002.7,937.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1002.7,sea_level_pressure
2023-04-17 12:00:00,30.5,54.0,1005.7,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.7,sea_level_pressure
2023-04-17 12:00:00,37.8,23.0,1004.4,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1004.4,sea_level_pressure
2023-04-17 12:00:00,35.6,29.0,1001.7,936.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1001.7,sea_level_pressure
2023-04-17 15:00:00,30.4,54.0,1005.7,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.7,sea_level_pressure
2023-04-17 15:00:00,34.5,32.0,1006.4,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1006.4,sea_level_pressure
2023-04-17 15:00:00,26.2,51.0,1006.2,938.5,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1006.2,sea_level_pressure
2023-04-17 18:00:00,27.2,64.0,1006.9,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.9,sea_level_pressure
2023-04-17 18:00:00,33.0,31.0,1007.9,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.9,sea_level_pressure
2023-04-17 18:00:00,23.0,64.0,1007.8,939.0,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.8,sea_level_pressure
2023-04-17 21:00:00,25.5,73.0,1006.6,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.6,sea_level_pressure
2023-04-17 21:00:00,30.7,32.0,1007.7,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.7,sea_level_pressure
2023-04-17 21:00:00,21.6,65.0,1007.1,938.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.1,sea_level_pressure
2023-04-18 00:00:00,23.6,73.0,1007.2,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1007.2,sea_level_pressure
2023-04-18 00:00:00,28.7,33.0,1008.2,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.2,sea_level_pressure
2023-04-18 00:00:00,20.5,67.0,1007.5,938.4,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.5,sea_level_pressure
2023-04-18 03:00:00,31.6,37.0,1008.5,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.5,sea_level_pressure
2023-04-18 03:00:00,29.2,36.0,1010.5,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.5,sea_level_pressure
2023-04-18 03:00:00,25.4,48.0,1008.3,940.2,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1008.3,sea_level_pressure
2023-04-18 06:00:00,37.2,29.0,1008.4,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.4,sea_level_pressure
2023-04-18 06:00:00,35.0,28.0,1010.2,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1010.2,sea_level_pressure
2023-04-18 06:00:00,34.0,33.0,1007.0,940.7,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1007.0,sea_level_pressure
2023-04-18 09:00:00,36.8,29.0,1005.9,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.9,sea_level_pressure
2023-04-18 09:00:00,38.7,22.0,1007.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.3,sea_level_pressure
2023-04-18 09:00:00,36.2,30.0,1004.1,938.6,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1004.1,sea_level_pressure
2023-04-18 12:00:00,38.7,26.0,1004.3,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1004.3,sea_level_pressure
2023-04-18 12:00:00,38.6,21.0,1005.5,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1005.5,sea_level_pressure
2023-04-18 12:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-18 15:00:00,32.0,51.0,1005.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1005.8,sea_level_pressure
2023-04-18 15:00:00,33.0,36.0,1007.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1007.6,sea_level_pressure
2023-04-18 15:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-18 18:00:00,27.6,63.0,1006.8,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.8,sea_level_pressure
2023-04-18 18:00:00,30.5,42.0,1009.6,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1009.6,sea_level_pressure
2023-04-18 18:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-18 21:00:00,,,,,,,,INI0000VIDD,SAFDARJUNG,,sea_level_pressure
2023-04-18 21:00:00,,,,,,,,INI0000VIJO,JODHPUR,,sea_level_pressure
2023-04-18 21:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-19 00:00:00,26.6,53.0,1006.2,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1006.2,sea_level_pressure
2023-04-19 00:00:00,24.7,67.0,1008.2,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.2,sea_level_pressure
2023-04-19 00:00:00,,,,,,,,INM00042111,DEHRADUN,,sea_level_pressure
2023-04-19 03:00:00,26.0,57.0,1008.0,,28.5845,77.2058,214.9,INI0000VIDD,SAFDARJUNG,1008.0,sea_level_pressure
2023-04-19 03:00:00,28.2,52.0,1008.3,,26.2511,73.0489,218.5,INI0000VIJO,JODHPUR,1008.3,sea_level_pressure
2023-04-19 03:00:00,25.0,46.0,1009.9,941.6,30.3167,78.0333,682.0,INM00042111,DEHRADUN,1009.9,sea_level_pressure
